,ID,SortID,NextID,PreviousID,Parent,Lemma,LemmaType,Inflected,Irregular,POS,Morphology,MorphologyUncertain,WSPage,WSPosition,WSLetter,WSClass,WSClassImplied,WSClassOverride,WSClassOverrideReason,WSLemma,WSSubIndex,WSFormInfo,WSClassInfo,WSReconstruction,WSConjecture,WSUnclear,WS1920,Translation,Comment1,Comment2,Problematic,Verified,VerificationTS,ARCHIVE_StatusTS,ARCHIVE_Morphology
1902,1921,1966.0,,,,maidjan,1,False,False,9,55,False,88.0,6.0,m,96.0,False,,,,,,,False,False,False,,tauschen,,,False,True,2003-09-22 19:32:35,2002-06-24 01:46:31,53.0
1903,1922,1967.0,,,,in-maidjan,1,False,False,9,55,False,88.0,7.0,m,96.0,True,,,,,,,False,False,False,,verwandeln,,,False,True,2003-09-22 19:32:36,2002-06-24 01:46:40,53.0
1904,1923,1968.0,,,,maihstus,1,False,False,3,19,True,88.0,8.0,m,65.0,False,(M)u,3.0,,,,,False,False,False,,Mist,,,False,True,2003-09-22 19:32:52,2002-06-24 01:47:01,6.0
1905,1924,1969.0,,,,Mailaian,1,False,False,1,2,False,88.0,9.0,m,1.0,False,,,,,,,True,False,False,,,,,False,True,2003-09-22 19:33:26,2002-06-24 14:57:11,72.0
1906,1925,1970.0,,,,maile,1,True,False,2,2,False,88.0,10.0,m,43.0,False,,,,,,,False,False,False,,[f. Sg. ρυτίς] Runzel,,,False,True,2003-09-16 04:41:07,2002-06-24 15:02:49,30.0
1907,1926,1971.0,,,,Mailkei,1,False,False,1,2,False,88.0,11.0,m,1.0,False,,,,,,,True,False,False,,,,,False,True,2003-09-22 19:33:43,2002-06-24 15:03:27,72.0
1908,1927,1972.0,,,,maimbrana,1,False,False,3,23,False,88.0,12.0,m,62.0,False,,,,,,,False,False,False,,[lat. 'membrana'] Pergament,,,False,True,2003-09-22 19:33:51,2002-06-24 15:07:56,7.0
1909,1928,1973.0,,,,gamainjan,1,False,False,9,55,False,88.0,13.0,m,96.0,False,,,gámainjan,,,,False,False,False,,"gemein machen:_x000D_
I. 1. [m. Dat. d. Person] m. einem Gemeinschaft halten in _x000D_
2. [m. Dat. d. Sache] mitteilen zu; Anteil haben, sich beteiligen an_x000D_
II. etw. [Akk.] verunreinigen",,,False,True,2003-09-22 19:33:54,2002-06-24 15:21:21,53.0
1910,1929,1974.0,,,,ga-gamainjan,1,False,False,9,55,False,88.0,14.0,m,96.0,True,,,ga-gámainjan,,,,False,False,False,,verunreinigen,,,False,True,2003-09-22 19:34:03,2002-06-24 15:21:44,53.0
1911,1930,1975.0,,,815.0,mais,5,False,False,13,1,False,88.0,15.0,m,51.0,False,Komp.-Adv. zu filu,2.0,,,,190.191B1,False,False,False,,mehr,,,False,True,2003-09-22 19:34:45,2002-06-24 15:22:20,39.0
1912,1931,1976.0,,,,Maisaullam,1,False,False,1,2,False,89.0,1.0,m,1.0,False,,,,,,,True,False,False,,,,,False,True,2003-09-22 19:34:53,2002-06-24 15:22:35,72.0
1913,1932,1977.0,,,2049.0,maists,5,False,False,14,40,False,89.0,2.0,m,92.0,False,Superl. zu mikils,2.0,,,,"190,1",False,False,False,,"der größte; ""sa maista gudja"": der Hohepriester – [Superl.-Adv.] ""maist"": höchstens","Suppletieve vorm met verwijzing naar hoofdlemma én bevat ook een sublemma, nl. maist (Adv.). Bij ""mikils"" geen verwijzing, dan toch twee aparte lemma's behouden?",,False,True,2003-09-22 20:36:17,2002-06-24 15:42:46,74.0
1914,1933,1978.0,,,,maitan,1,False,False,9,48,False,89.0,3.0,m,86.0,False,,,,,,211,False,False,False,,"etw. schneiden, hauen von",,,False,True,2003-09-22 19:35:20,2002-06-24 15:42:57,46.0
1915,1934,1979.0,,,,af-maitan,1,False,False,9,48,False,89.0,4.0,m,86.0,True,,,,,,,False,False,False,,"abhauen, abschneiden",,,False,True,2003-09-22 19:35:22,2002-06-24 15:43:08,46.0
1916,1935,1980.0,,,,bi-maitan,1,False,False,9,48,False,89.0,5.0,m,86.0,True,,,,,,,False,False,False,,beschneiden,,,False,True,2003-09-22 19:35:31,2002-06-24 15:43:16,46.0
1917,1936,1981.0,,,,ga-maitan,1,False,False,9,48,False,89.0,6.0,m,86.0,True,,,,,,,False,False,False,,"zerschneiden, verschneiden",,,False,True,2003-09-22 19:35:33,2002-06-24 15:43:20,46.0
1918,1937,1982.0,,,,us-maitan,1,False,False,9,48,False,89.0,7.0,m,86.0,True,,,,,,,False,False,False,,"ausschneiden, abschneiden, ausrotten",,,False,True,2003-09-22 19:35:34,2002-06-24 15:43:29,46.0
1919,1938,1983.0,,,,maiþms,1,False,False,2,2,False,89.0,8.0,m,1.0,False,,,,,,,False,False,False,,Geschenk [(vgl. aisl. Pl. Fo meiþmar)],Lehmann: Ma.,,False,True,2003-09-22 19:36:58,2002-06-24 15:44:20,30.0
1920,1939,1984.0,,,2049.0,maiza,5,False,False,7,38,False,89.0,9.0,m,50.0,False,Kompar. zu mikils,2.0,,,,"190,1",False,False,False,,größer,,,False,True,2003-09-16 01:17:00,2002-06-24 15:46:13,74.0
1921,1940,1985.0,,,,Makeibis,1,True,False,1,2,False,89.0,10.0,m,44.0,False,,,,,,,False,False,False,,,,,False,True,2003-09-22 19:37:25,2002-06-24 15:46:20,72.0
1922,1941,1986.0,,,,Makidoneis,1,False,False,1,2,False,89.0,11.0,m,1.0,False,,,,,,163,False,False,False,,,,,False,True,2003-09-12 13:57:56,2002-06-24 15:47:24,72.0
1923,1942,1987.0,,,,Makidonja,1,True,False,1,2,False,89.0,12.0,m,23.0,False,,,,,,= Nom.,False,False,False,,,,,False,True,2003-09-12 14:01:24,2002-06-24 15:47:54,74.0
1924,1943,1988.0,,,,Makmas,1,True,False,1,2,False,89.0,13.0,m,44.0,False,,,,,,,False,False,False,,,,,False,True,2003-09-22 19:37:43,2002-06-24 15:47:59,72.0
1925,1944,1989.0,,,,malan,1,False,False,9,47,False,89.0,14.0,m,10.0,False,,,,,,209,False,False,False,,mahlen,,,False,True,2003-09-22 19:38:01,2002-06-24 15:48:08,45.0
1926,1945,1990.0,,,,Malailaiel,1,False,False,1,2,False,89.0,15.0,m,1.0,False,,,,,,,False,True,False,,[Konj. für †Maleilaiel],,,False,True,2003-09-22 19:38:30,2002-06-24 15:48:44,72.0
1927,1946,1991.0,,,,Malkus,1,False,False,1,2,False,89.0,16.0,m,1.0,False,,,,,,,False,False,False,,,,,False,True,2003-09-22 19:38:37,2002-06-24 15:48:50,72.0
1928,1947,1992.0,,,,malma,1,False,False,3,23,False,89.0,17.0,m,62.0,False,,,,,,,False,False,False,,Sand,,,False,True,2003-09-22 19:38:39,2002-06-24 15:48:55,7.0
1929,1948,1993.0,,,,malo,1,False,False,2,2,False,89.0,18.0,m,69.0,False,,,,,,,False,False,False,,Motte,Lehmann: Nn (or Fn),,True,True,2003-09-16 06:42:22,2002-06-24 15:50:30,30.0
1930,1949,1994.0,,,,ga-malwjan,1,False,False,9,55,False,89.0,19.0,m,96.0,False,,,,,,,False,False,False,,zermalmen [perfektiv],,,False,True,2003-09-22 19:39:04,2002-06-24 15:50:47,53.0
1931,1950,1995.0,,,,Mambres,1,False,False,1,2,False,89.0,20.0,m,1.0,False,,,,,,,False,False,False,,,,,False,True,2003-09-22 19:39:15,2002-06-24 16:07:02,72.0
1932,1951,1996.0,,,,mammo,1,False,False,4,24,False,89.0,21.0,m,36.0,False,,,,,,,False,False,False,,Fleisch,,,False,True,2003-09-22 19:39:19,2002-06-24 16:07:11,19.0
1933,1952,1997.0,,,,mammona,1,False,False,2,2,False,89.0,22.0,m,1.0,False,,,,,,,True,False,False,,,,"[Lehmann 1986]: ""from Gk μαμμωνᾶς money, wealth, itself a loan from Aram māmōnā; cf Lat mammona, NE Mammon personification of wealth"".",False,True,2003-09-12 14:31:56,2002-06-24 16:07:39,74.0
1934,1953,1998.0,,,,bi-mampjan,1,False,False,9,55,False,89.0,23.0,m,96.0,False,,,,,,,False,False,False,,verhöhnen,,,False,True,2003-09-22 19:39:28,2002-06-24 16:07:46,53.0
1935,1954,2000.0,,,,managduþs,1,False,False,4,16,False,89.0,25.0,m,30.0,False,,,managdūþs,,66,,False,False,False,,Fülle,,,False,True,2003-09-22 19:48:10,2002-06-24 16:07:58,16.0
1936,1955,2001.0,,,,managei,1,False,False,4,24,False,89.0,26.0,m,36.0,False,,,,,,,False,False,False,,Menge,,,False,True,2003-09-22 19:48:13,2002-06-24 16:08:07,19.0
1937,1956,2002.0,,,,managfalþs,1,False,False,6,32,False,90.0,1.0,m,12.0,False,,,,,,,False,False,False,,mannigfaltig,,,False,True,2003-09-22 19:48:52,2002-06-24 16:09:04,31.0
1938,1957,2003.0,,,,managjan,1,False,False,9,55,False,90.0,2.0,m,96.0,False,,,,,,,False,False,False,,etw. mehren,sw. V. 1 (i) of sw. V. 1 (j) ?,,False,True,2003-09-22 19:48:54,2002-06-24 16:09:34,53.0
1939,1958,2004.0,,,,managnan,1,False,False,9,58,False,90.0,3.0,m,99.0,False,,,,,,,False,False,False,,"reichlich vorhanden sein, Überfluß haben an [""in"" m. Dat.]",,,False,True,2003-09-22 19:49:08,2002-06-24 16:10:01,56.0
1940,1959,2005.0,,,,us-managnan,1,False,False,9,58,False,90.0,4.0,m,99.0,True,,,,,,,False,False,False,,sich vermehren zu [perfektiv],,,False,True,2003-09-22 19:49:11,2002-06-24 16:10:11,56.0
1941,1960,2006.0,,,,manags,1,False,False,6,32,False,90.0,5.0,m,12.0,False,,,,,,,False,False,False,,"mancher, viel",,,False,True,2003-09-22 19:49:13,2002-06-24 16:10:19,31.0
1942,1961,2007.0,,,,manamaurþrja,1,False,False,3,23,False,90.0,6.0,m,62.0,False,,,,,,,False,False,False,,Menschenmörder,,,False,True,2003-09-22 19:49:18,2002-06-24 16:10:27,7.0
1943,1962,2008.0,,,,manaseþs,1,False,False,4,16,False,90.0,7.0,m,30.0,False,,,,,"-seds J 12,19 15,18.19, vgl. 25 Cb; -seiþs J 14,17.19 u. -seidai L 9,13, vgl. 22 A",,False,False,False,,"Welt, Menschheit [vorwiegend m. Demonstrativ]",,,False,True,2003-09-22 19:51:45,2002-06-24 16:16:33,16.0
1944,1963,2009.0,,,,manaulja,1,True,False,2,2,False,90.0,8.0,m,26.0,False,,,,,,,False,False,False,,der Gestalt nach,,,False,True,2003-09-16 04:41:31,2002-06-24 16:16:58,30.0
1945,1964,2010.0,,,,manleika,1,False,False,3,23,False,90.0,9.0,m,62.0,False,,,,,,,False,False,False,,Bild,,,False,True,2003-09-22 19:51:57,2002-06-24 16:17:06,7.0
1946,1965,2011.0,,,,manna,1,False,True,2,2,False,90.0,10.0,m,48.0,False,,,,1.0,,,False,False,False,,μάννα,,,False,True,2003-09-25 03:21:35,2002-06-24 16:17:59,73.0
1947,1966,2012.0,,,,manna,1,False,True,3,30,False,90.0,11.0,m,61.0,False,unreg.kons.M,4.0,,2.0,,161,False,False,False,,"Mensch, mann",,,False,True,2003-09-16 02:00:32,2002-06-24 16:39:50,10.0
1948,1967,2013.0,,,,mannahun,1,False,False,35,61,False,91.0,1.0,m,1.0,False,,,,,,178,False,False,False,,[mit Flexion des ersten Gliedes; nur mit Negation:] niemand,,,False,True,2003-09-12 16:54:41,2002-06-24 16:40:51,74.0
1949,1968,2014.0,,,,manniskodus,1,False,False,3,19,False,91.0,2.0,m,65.0,False,,,,,,,False,False,False,,Menschlichkeit,,,False,True,2003-09-22 19:54:41,2002-06-24 16:40:58,6.0
1950,1969,2015.0,,,,mannisks,1,False,False,6,32,False,91.0,3.0,m,12.0,False,,,,,,,False,False,False,,menschlich,,,False,True,2003-09-22 19:54:43,2002-06-24 16:41:02,31.0
1951,1970,2016.0,,,,manwiþa,1,False,False,4,11,False,91.0,4.0,m,37.0,False,,,,,,,False,False,False,,Bereitschaft,,,False,True,2003-09-22 19:54:47,2002-06-24 16:41:10,12.0
1952,1971,2017.0,,,,manwjan,1,False,False,9,55,False,91.0,5.0,m,96.0,False,,,,,,,False,False,False,,"etw. bereitmachen, zurechtmachen",,,False,True,2003-09-22 19:54:51,2002-06-24 16:41:18,53.0
1953,1972,2018.0,,,,faura-manwjan,1,False,False,9,55,False,91.0,6.0,m,96.0,True,,,,,,,False,False,False,,etw. vorbereiten,,,False,True,2003-09-22 19:54:54,2002-06-24 16:41:21,53.0
1954,1973,2019.0,,,,ga-manwjan,1,False,False,9,55,False,91.0,7.0,m,96.0,True,,,,,,,False,False,False,,einem etw. (zu)bereiten zu,,,False,True,2003-09-22 19:54:58,2002-06-24 16:41:42,53.0
1955,1974,2020.0,,,,faura-gamanwjan,1,False,False,9,55,False,91.0,8.0,m,96.0,True,,,,,,,False,False,False,,etw. vorher zubereiten,,,False,True,2003-09-22 19:55:04,2002-06-24 16:41:50,53.0
1956,1975,2021.0,,,,manwus,1,False,False,6,36,False,91.0,9.0,m,16.0,False,,,,,,184,False,False,False,,bereit,,,False,True,2003-09-22 19:55:11,2002-06-24 16:42:05,35.0
1957,1976,2022.0,,,,maran aþa,1,False,False,44,1,False,91.0,10.0,m,1.0,False,,,,,,,False,False,False,,"μαρὰν ἀθά der Herr kommt [K 16,22]",,,False,True,2003-09-12 17:04:21,2002-06-24 16:44:22,74.0
1958,1977,2023.0,,,,marei,1,False,False,4,24,False,91.0,11.0,m,36.0,False,,,,,,,False,False,False,,Meer,,,False,True,2003-09-22 19:55:38,2002-06-24 16:44:53,19.0
1959,1978,2024.0,,,1981.0,Maria,2,False,False,47,64,False,91.0,12.0,m,1.0,False,,,,,,,False,False,False,,[s. Marja],,,True,True,2003-09-11 04:22:33,2002-06-17 19:02:52,74.0
1960,1979,2025.0,,,,marikreitum,1,True,False,2,2,False,91.0,13.0,m,25.0,False,,,,,,,False,False,False,,[lat. 'margarita'] Perle,,,False,True,2003-09-16 04:42:03,2002-06-24 16:45:30,30.0
1961,1980,2026.0,,,,marisaiws,1,False,False,3,2,False,91.0,14.0,m,54.0,False,,,,,,,True,False,False,,See,,,False,True,2003-09-16 06:42:40,2002-06-24 16:45:46,11.0
1962,1981,2027.0,,,,Marja,1,False,False,1,23,False,92.0,1.0,m,1.0,False,,,,,,,False,False,False,,,"(1) Gomorph kan dit netjes oplossen, maar uiteraard is het wel onlogisch dat een vrouwennaam klasse Mn meekrijgt; (2) uit Streitberg's opsomming meen ik te kunnen opmaken dat de naam voor twee verschillende Griekse namen gebruikt wordt, nl. Μαρία en Μαριάμ. Onderzoeken.",,True,True,2003-09-11 04:31:12,2002-06-24 16:48:18,72.0
1963,1982,2028.0,,,,marka,1,False,False,4,11,False,92.0,2.0,m,37.0,False,,,,,,,False,False,False,,"Mark, Grenze",,,False,True,2003-09-22 19:56:00,2002-06-24 16:48:48,12.0
1964,1983,2029.0,,,,Markaillaus,1,False,False,1,2,False,92.0,3.0,m,1.0,False,,,,,,,False,True,False,,"[Gen. f. †Markailliaus (nach dem vorausgehenden ""Sabailliaus"")] Marcellus von Ancyra († um 374) [Sk 4,26]",,,False,True,2003-09-22 19:56:05,2002-06-24 16:55:33,72.0
1965,1984,2030.0,,,,ga-markon,1,False,False,9,56,False,92.0,4.0,m,97.0,False,,,,,,,False,True,False,,"[m. Dat.] συστοιχεῖ τῇ νῦν Ἱερουσαλήμ ""gamarko<þ> þizai nu Iairusalem"": grenzt an das heutige J. [G 4,25 B (vgl. Anm. zur Stelle). Vgl. †gamarko.]",,,False,True,2003-09-22 20:01:49,2002-06-24 16:56:00,54.0
1966,1985,2031.0,,,,Markus,1,False,False,1,2,False,92.0,5.0,m,1.0,False,,,,,,,False,False,False,,,,,False,True,2003-09-22 20:01:55,2002-06-24 16:56:15,72.0
1967,1986,2032.0,,,,marwtre,1,True,False,2,2,False,92.0,6.0,m,43.0,False,,,,,,,False,False,True,,"[Kal (23. 29. Okt.), verschrieben für [martwre]] Martyrer",,,False,True,2003-09-16 04:43:04,2002-06-24 17:32:07,30.0
1968,1987,2033.0,,,,Marþa,1,False,False,1,2,False,92.0,7.0,m,1.0,False,,,,,,,False,False,False,,,,,False,True,2003-09-22 20:02:24,2002-06-24 17:32:39,72.0
1969,1988,2034.0,,,,marzeins,1,False,False,4,17,False,92.0,8.0,m,32.0,False,,,,,,152(6),False,False,False,,Ärgernis,,,False,True,2003-09-22 20:02:26,2002-06-24 17:32:52,17.0
1970,1989,2035.0,,,,marzjan,1,False,False,9,55,False,92.0,9.0,m,96.0,False,,,,,,,False,False,False,,"einen ärgern, ihm zum Ärgernis sein",,,False,True,2003-09-22 20:02:27,2002-06-24 17:33:00,53.0
1971,1990,2036.0,,,,af-marzjan,1,False,False,9,55,False,92.0,10.0,m,96.0,True,,,,,,,False,False,False,,[Pass.] Ärgernis nehmen,,,False,True,2003-09-22 20:02:31,2002-06-24 17:33:10,53.0
1972,1991,2037.0,,,,ga-marzjan,1,False,False,9,55,False,92.0,11.0,m,96.0,True,,,,,,,False,False,False,,Ärgernis erregen [perfektiv],,,False,True,2003-09-22 20:02:34,2002-06-24 17:33:19,53.0
1973,1992,2038.0,,,,matibalgs,1,False,False,3,15,False,92.0,12.0,m,57.0,False,,,,,,,False,False,False,,"Ranzen, Speisesack",,,False,True,2003-09-22 20:03:06,2002-06-24 17:33:26,5.0
1974,1993,2039.0,,,,matjan,1,False,False,9,54,False,92.0,13.0,m,96.0,False,,,,,,,False,False,False,,essen,,,False,True,2003-09-22 20:03:20,2002-06-24 17:33:37,52.0
1975,1994,2040.0,,,,ga-matjan,1,False,False,9,54,False,92.0,14.0,m,96.0,True,,,,,,,False,False,False,,essen [perfektiv],,,False,True,2003-09-22 20:03:27,2002-06-24 17:33:46,52.0
1976,1995,2041.0,,,,mats,1,False,False,3,15,False,92.0,15.0,m,57.0,False,,,,,,,False,False,False,,Speise,,,False,True,2003-09-22 20:03:29,2002-06-24 17:33:52,5.0
1977,1996,2042.0,,,,Mattaþanis,1,True,False,1,2,False,92.0,16.0,m,44.0,False,,,,,,,False,False,False,,,,,False,True,2003-09-22 20:04:35,2002-06-24 17:34:24,72.0
1978,1997,2043.0,,,,Mattaþius,1,False,False,1,2,False,92.0,17.0,m,1.0,False,,,,,?,,True,False,False,,,,,False,True,2003-09-22 20:05:02,2002-06-24 17:36:10,72.0
1979,1998,2044.0,,,,Matþaius,1,False,False,1,2,False,92.0,18.0,m,1.0,False,,,,,,,True,False,False,,,,,False,True,2003-09-22 20:05:08,2002-06-24 17:36:51,72.0
1980,1999,2045.0,,,,Matþat,1,False,False,1,2,False,92.0,19.0,m,1.0,False,,,,,,,False,False,False,,,,,False,True,2003-09-22 20:05:12,2002-06-24 17:37:05,72.0
1981,2000,2046.0,,,,maþa,1,False,False,3,23,True,92.0,20.0,m,62.0,False,(Mn),3.0,,,,,False,False,False,,Wurm [(ahd. mado Mn)],,,False,True,2003-09-22 20:05:22,2002-06-24 17:37:24,7.0
1982,2001,2047.0,,,,maþl,1,False,False,2,4,True,92.0,21.0,m,70.0,False,(N)a,3.0,,,,,True,False,False,,"Versammlungsort, Marktplatz [(aisl. māl N)]",,,False,True,2003-09-16 04:44:39,2002-06-24 17:38:57,30.0
1983,2002,2048.0,,,,maþlein,1,True,False,4,2,False,92.0,22.0,m,23.0,False,Akk.Sing.F,2.0,,,,,False,False,False,,"Rede, Redeweise [(N. -eins*, vielleicht auch -ei*, vgl. 157(1))]",,,False,True,2003-09-16 06:44:05,2002-06-24 17:39:13,22.0
1984,2003,2049.0,,,,maþljan,1,False,False,9,55,False,92.0,23.0,m,96.0,False,,,,,,,False,False,False,,reden,,,False,True,2003-09-22 20:06:22,2002-06-24 17:39:24,53.0
1985,2004,2050.0,,,,Maþusalis,1,True,False,1,2,False,92.0,24.0,m,44.0,False,,,,,,,False,False,False,,,,,False,True,2003-09-22 20:06:34,2002-06-24 17:39:33,72.0
1986,2005,2051.0,,,,maudjan,1,False,False,9,55,False,92.0,25.0,m,96.0,False,,,,,,,False,False,False,,einen erinnern,,,False,True,2003-09-22 20:06:38,2002-06-24 17:39:41,53.0
1987,2006,2052.0,,,,ga-maudjan,1,False,False,9,55,False,92.0,26.0,m,96.0,True,,,,,,,False,False,False,,[perfektiv] einen erinnern an,,,False,True,2003-09-22 20:06:41,2002-06-24 17:39:52,53.0
1988,2007,2053.0,,,,maurgins,1,False,False,3,2,False,93.0,1.0,m,54.0,False,,,,,,,False,False,False,,Morgen,,,False,True,2003-09-16 06:44:27,2002-06-24 17:40:11,11.0
1989,2008,2054.0,,,,ga-maurgjan,1,False,False,9,55,False,93.0,2.0,m,96.0,False,,,,,,,False,False,False,,verkürzen [perfektiv],,,False,True,2003-09-22 20:06:48,2002-06-24 17:40:26,53.0
1990,2009,2055.0,,,,maurnan,1,False,False,9,57,False,93.0,3.0,m,98.0,False,,,,,,,False,False,False,,sorgen für [Dat.],,,False,True,2003-09-22 20:06:50,2002-06-24 17:40:36,55.0
1991,2010,2056.0,,,,maurþr,1,False,False,5,4,False,93.0,4.0,m,70.0,False,,,,,,,False,False,False,,Mord,,,False,True,2003-09-22 20:06:54,2002-06-24 17:40:42,23.0
1992,2011,2057.0,,,,maurþrjan,1,False,False,9,55,False,93.0,5.0,m,96.0,False,,,,,,,False,False,False,,morden,,,False,True,2003-09-22 20:06:58,2002-06-24 17:40:46,53.0
1993,2012,2058.0,,,,mawi,1,False,False,4,13,False,93.0,6.0,m,33.0,False,,,,,,,False,False,False,,Mädchen,,,False,True,2003-09-22 20:07:17,2002-06-24 17:40:51,14.0
1994,2013,2059.0,,,,mawilo,1,False,False,4,24,False,93.0,7.0,m,36.0,False,,,,,,,False,False,False,,Mädchen,,,False,True,2003-09-22 20:07:23,2002-06-24 17:44:23,19.0
1995,2014,2060.0,,,,megs,1,False,False,3,2,False,93.0,8.0,m,54.0,False,,,,,,,False,False,False,,Eidam,,,False,True,2003-09-16 06:44:37,2002-06-24 17:44:28,11.0
1996,2015,2061.0,,,,meins,1,False,False,30,32,False,93.0,9.0,m,80.0,False,Poss.,1.0,,,,165.279,False,False,False,,mein,,,False,True,2003-09-12 12:06:34,2003-09-02 12:14:26,61.0
1997,2016,2062.0,,,,meki,1,True,False,2,2,False,93.0,10.0,m,23.0,False,Akk.Sing.ia,2.0,,,,,False,False,False,,Schwert [(aisl. mǣker Mia)],Kan ik dan niet beter *mekeis als lemma opgeven?,"[Ebbinghaus 1981, §92.A3]: ""Zu Asg. mêki Schwert (Eph. 6,17) setzt man gewöhnlich nach dem Altn. und Ae. Nsg. *mêkeis an.""",True,True,2003-09-16 04:49:37,2002-06-24 17:47:01,30.0
1998,2017,2063.0,,,,mel,1,False,False,5,4,False,93.0,11.0,m,70.0,False,,,,,,,False,False,False,,"1. Zeit, Stunde_x000D_
2. [im Plur.] Schrift",,,False,True,2003-09-22 20:07:34,2002-06-24 17:47:23,23.0
1999,2018,2064.0,,,,mela,1,False,False,3,23,False,93.0,12.0,m,62.0,False,,,,,,,False,False,False,,Scheffel,,,False,True,2003-09-22 20:07:37,2002-06-24 17:47:28,7.0
2000,2019,2065.0,,,,meljan,1,False,False,9,55,False,93.0,13.0,m,96.0,False,,,,,,,False,False,False,,schreiben,,,False,True,2003-09-22 20:07:39,2002-06-24 17:47:35,53.0
2001,2020,2066.0,,,,ana-meljan,1,False,False,9,55,False,93.0,14.0,m,96.0,True,,,,,,,False,False,False,,aufschreiben,,,False,True,2003-09-22 20:07:42,2002-06-24 17:47:42,53.0
2002,2021,2067.0,,,,faura-meljan,1,False,False,9,55,False,93.0,15.0,m,96.0,True,,,,,,,False,False,False,,"vorzeichnen, vormalen",,,False,True,2003-09-22 20:07:45,2002-06-24 17:47:48,53.0
2003,2022,2068.0,,,,ga-meljan,1,False,False,9,55,False,93.0,16.0,m,96.0,True,,,,,,,False,False,False,,schreiben [perfektiv],,,False,True,2003-09-22 20:07:47,2002-06-24 17:47:55,53.0
2004,2023,2069.0,,,,faura-gameljan,1,False,False,9,55,False,93.0,17.0,m,96.0,True,,,,,,,False,False,False,,vorher schreiben,,,False,True,2003-09-22 20:07:51,2002-06-24 17:48:00,53.0
2005,2024,2070.0,,,,uf-meljan,1,False,False,9,55,False,93.0,18.0,m,96.0,True,,,,,,,False,False,False,,unterschreiben,,,False,True,2003-09-22 20:07:57,2002-06-24 17:48:04,53.0
2006,2025,2071.0,,,,ufar-meljan,1,False,False,9,55,False,93.0,19.0,m,96.0,True,,,,,,,False,False,False,,etw. überschreiben,,,False,True,2003-09-22 20:08:05,2002-06-24 17:48:10,53.0
2007,2026,2072.0,,,,mena,1,False,False,3,23,False,94.0,1.0,m,62.0,False,,,,,,,False,False,False,,Mond,,,False,True,2003-09-22 20:08:10,2002-06-24 17:48:30,7.0
2008,2027,2073.0,,,,menoþs,1,False,False,3,30,False,94.0,2.0,m,61.0,False,,,,,,161(1b),False,False,False,,Monat,,,False,True,2003-09-22 20:08:49,2002-06-24 17:48:48,10.0
2009,2028,2074.0,,,,mereins,1,False,False,4,17,False,94.0,3.0,m,32.0,False,,,,,,152(6),False,False,False,,"Verkündigung, Predigt",,,False,True,2003-09-22 20:09:53,2002-06-24 17:48:54,17.0
2010,2029,2075.0,,,,Merila,1,False,False,1,23,False,94.0,4.0,m,62.0,False,,,,,,,False,False,False,,[Eigenn. Urk. v. Neap.],Hier geeft Streitberg wél een klasse op...,,False,True,2003-09-22 20:11:04,2002-06-24 17:52:19,72.0
2011,2030,2076.0,,,,meriþa,1,False,False,4,11,False,94.0,5.0,m,37.0,False,,,,,,,False,False,False,,"Gerücht, Kunde",,,False,True,2003-09-22 20:11:08,2002-06-24 17:52:43,12.0
2012,2031,2077.0,,,,merjan,1,False,False,9,55,False,94.0,6.0,m,96.0,False,red.V.1 [sic],6.0,,,,,False,False,False,,"etw. künden, kund tun",,"Streitberg has a typographical error: ""red.V.1"" for ""sw.V.1"".",True,True,2003-09-22 20:14:20,2002-06-24 17:52:51,53.0
2013,2032,2078.0,,,,merjands,1,False,False,3,28,False,94.0,7.0,m,63.0,False,subst.Part.,1.0,,,,159(2),False,False,False,,"Verkündiger, Prediger",Mnd of Pt.Pr. ?,"Morphological class: masculine nd-stem (noun) or present participle? [Streitberg 1920, §159.A1]: ""In der Verbindung merjands jah apaustaulus· κήρυξ καὶ ἀπόστολος T 2,7 t 1,11 ist das einem griech. Substantiv entsprechende merjands dem Substantiv apaustaulus beigeordnet, daher gleichfalls als Substantiv zu betrachten.""",False,True,2003-09-16 00:06:36,2002-06-24 17:53:56,30.0
2014,2033,2079.0,,,,us-merjan,1,False,False,9,55,False,94.0,8.0,m,96.0,True,,,,,,,False,False,False,,verkünden [perfektiv],,,False,True,2003-09-22 20:14:27,2002-06-24 17:54:07,53.0
2015,2034,2080.0,,,,wailamerjan,1,False,False,9,55,False,94.0,9.0,m,96.0,True,,,,,,,False,False,False,,"einem eine frohe Botschaft künden [m. Dat. der Pers. (oder ""in"" m. Dat. k 1,19 E 3,8) u. Akk. d. Sache (oder ""bi"" m. Akk. L 4,43)]",,,False,True,2003-09-22 20:14:34,2002-06-24 17:55:12,53.0
2016,2035,2081.0,,,,wajamerjan,1,False,False,9,55,False,94.0,10.0,m,96.0,True,,,,,,,False,False,False,,"lästern; [Pt.] ""wajamerjands"": Lästerer",,,False,True,2003-09-22 20:14:39,2002-06-24 17:55:36,53.0
2017,2036,2082.0,,,,us-mernan,1,False,False,9,58,False,94.0,11.0,m,99.0,False,,,,,,,False,False,False,,sich (durchs Gerücht) verbreiten,,,False,True,2003-09-22 20:14:41,2002-06-24 17:55:43,56.0
2018,2037,2083.0,,,,mes,1,False,False,5,4,False,94.0,12.0,m,70.0,False,,,,,,,False,False,False,,"[lat. 'me(n)sa'] Tisch; Schüssel, Platte; Kelter",,,False,True,2003-09-22 20:14:45,2002-06-24 17:56:04,23.0
